timestamp,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,activity,tamper,sos,scenario
2026-01-02 07:55:12,166.81,84.24,-0.436,-3.751,-1.511,11.845,6.072,-7.405,12.95318,77.579761,7.442,emergency,0,1,emergency_sos
2026-01-02 07:55:24,158.59,88.67,0.477,-3.439,-1.26,28.123,3.249,-15.469,12.953267,77.579254,8.671,emergency,0,1,emergency_sos
2026-01-02 07:55:36,197.33,89.47,1.625,-2.532,-0.873,42.147,-19.274,-13.673,12.95312,77.580455,4.57,emergency,0,1,emergency_sos
2026-01-02 07:55:48,161.05,86.97,2.889,-2.013,-1.435,51.038,-23.952,-12.093,12.953546,77.58067,6.712,emergency,0,1,emergency_sos
2026-01-02 07:56:00,125.89,89.75,2.304,-1.069,-1.025,53.313,-43.368,-19.878,12.952817,77.580129,4.804,emergency,0,1,emergency_sos
2026-01-02 07:56:12,152.17,88.61,2.731,0.185,-1.024,57.079,-44.27,-24.403,12.952978,77.579815,11.161,emergency,0,1,emergency_sos
2026-01-02 07:56:24,126.32,88.88,2.842,-0.088,-0.013,30.224,-43.318,-32.203,12.953472,77.580466,4.452,emergency,0,1,emergency_sos
2026-01-02 07:56:36,170.84,90.97,1.217,0.929,0.477,27.639,-40.74,-32.58,12.953588,77.579508,11.638,emergency,0,1,emergency_sos
2026-01-02 07:56:48,165.18,93.23,1.498,1.615,0.149,5.423,-31.595,-24.416,12.953713,77.579565,2.0,emergency,0,1,emergency_sos
2026-01-02 07:57:00,155.68,86.49,-0.177,0.802,0.471,-10.668,-21.73,-18.533,12.953709,77.580105,12.594,emergency,0,1,emergency_sos
2026-01-02 07:57:12,158.0,88.25,-1.267,0.642,0.958,-13.703,-15.526,-16.456,12.952855,77.580363,8.725,emergency,0,1,emergency_sos
2026-01-02 07:57:24,74.62,99.09,0.099,-0.109,-0.11,0.182,-1.256,0.865,12.953775,77.57991,0.0,resting,0,0,normal_rest
2026-01-02 07:57:36,70.86,98.36,0.112,-0.077,-0.092,-1.657,-0.919,0.745,12.9533,77.580645,0.0,resting,0,0,normal_rest
2026-01-02 07:57:48,62.43,97.83,0.109,-0.052,-0.137,-0.615,-0.376,0.93,12.953261,77.580259,0.0,resting,0,0,normal_rest
2026-01-02 07:58:00,69.0,98.56,0.141,0.065,-0.109,-1.699,-1.696,1.765,12.953482,77.579556,0.296,resting,0,0,normal_rest
2026-01-02 07:58:12,58.44,97.95,0.066,0.059,-0.055,-1.258,-0.471,2.694,12.953149,77.580852,0.074,resting,0,0,normal_rest
2026-01-02 07:58:24,77.67,98.64,0.151,-0.039,-0.053,-2.199,-1.997,1.625,12.953123,77.580223,0.234,resting,0,0,normal_rest
2026-01-02 07:58:36,76.84,97.65,0.051,-0.034,-0.085,-2.34,-1.189,2.377,12.952988,77.579387,0.027,resting,0,0,normal_rest
2026-01-02 07:58:48,66.14,99.41,0.158,0.03,-0.078,-0.669,-0.784,1.739,12.953771,77.580038,0.082,resting,0,0,normal_rest
2026-01-02 07:59:00,71.07,97.48,0.177,-0.051,-0.132,-1.745,-2.064,2.311,12.95371,77.57997,0.185,resting,0,0,normal_rest
2026-01-02 07:59:12,68.44,99.5,0.146,0.103,-0.064,-1.345,-0.792,0.777,12.953106,77.579616,0.151,resting,0,0,normal_rest
2026-01-02 07:59:24,60.83,99.49,0.119,0.11,-0.091,-1.743,-1.202,0.929,12.95288,77.580507,0.019,resting,0,0,normal_rest
2026-01-02 07:59:36,68.0,99.05,0.172,0.05,-0.059,-1.259,-1.66,2.097,12.953403,77.579851,0.349,resting,0,0,normal_rest
2026-01-02 07:59:48,72.54,99.1,0.097,0.036,-0.051,-1.391,-1.023,2.189,12.953894,77.580517,0.041,resting,0,0,normal_rest
2026-01-02 08:00:00,65.01,98.76,0.049,-0.006,-0.051,-1.138,-1.105,2.66,12.953915,77.580117,0.21,resting,0,0,normal_rest
2026-01-02 08:00:12,70.32,99.46,0.087,0.125,-0.1,-1.809,0.458,1.728,12.95376,77.580456,0.158,resting,0,0,normal_rest
2026-01-02 08:00:24,71.44,98.26,0.112,0.113,-0.047,-1.469,-0.138,1.223,12.953265,77.580178,0.269,resting,0,0,normal_rest
2026-01-02 08:00:36,69.08,98.33,0.094,0.027,-0.097,-1.938,0.386,1.469,12.953166,77.580174,0.06,resting,0,0,normal_rest
2026-01-02 08:00:48,65.2,97.63,0.171,0.106,-0.025,-2.417,-0.616,0.445,12.953124,77.580233,0.0,resting,0,0,normal_rest
2026-01-02 08:01:00,75.44,98.77,0.191,0.143,-0.044,-2.859,1.4,0.362,12.953544,77.580344,0.224,resting,0,0,normal_rest
2026-01-02 08:01:12,76.79,98.25,0.116,0.106,-0.065,-1.771,1.324,2.219,12.953898,77.580936,0.0,resting,0,0,normal_rest
2026-01-02 08:01:24,66.94,99.21,0.147,0.06,-0.053,-1.073,0.788,1.386,12.953836,77.580001,0.0,resting,0,0,normal_rest
2026-01-02 08:01:36,63.72,99.37,0.125,0.077,-0.118,-3.03,-0.356,2.273,12.95358,77.579407,0.06,resting,0,0,normal_rest
2026-01-02 08:01:48,74.67,98.38,0.046,0.134,-0.052,-2.874,1.078,1.399,12.953173,77.579684,0.271,resting,0,0,normal_rest
2026-01-02 08:02:00,71.19,98.18,0.095,0.174,-0.037,-1.185,2.115,1.604,12.953178,77.579967,0.383,resting,0,0,normal_rest
2026-01-02 08:02:12,72.75,98.93,0.175,0.038,-0.052,-3.109,2.207,1.397,12.95327,77.580162,0.0,resting,0,0,normal_rest
2026-01-02 08:02:24,71.8,97.08,0.085,0.184,0.006,-2.798,1.203,0.892,12.952917,77.580661,0.0,resting,0,0,normal_rest
2026-01-02 08:02:36,63.73,97.74,0.125,0.133,-0.031,-2.45,1.528,0.671,12.952901,77.579951,0.063,resting,0,0,normal_rest
2026-01-02 08:02:48,65.1,98.08,0.13,0.11,-0.023,-2.706,1.215,1.632,12.953631,77.579962,0.0,resting,0,0,normal_rest
2026-01-02 08:03:00,69.81,97.6,0.159,0.049,-0.007,-2.175,1.785,0.581,12.953317,77.580894,0.515,resting,0,0,normal_rest
2026-01-02 08:03:12,66.52,99.22,0.146,0.165,0.017,-1.902,2.682,-0.126,12.953501,77.580768,0.195,resting,0,0,normal_rest
2026-01-02 08:03:24,74.93,99.07,0.017,0.107,0.015,-2.53,2.172,-0.455,12.953336,77.579792,0.0,resting,0,0,normal_rest
2026-01-02 08:03:36,73.11,98.42,0.046,0.228,0.042,-2.32,1.938,0.534,12.953811,77.579832,0.124,resting,0,0,normal_rest
2026-01-02 08:03:48,70.46,97.13,-0.002,0.054,0.042,-1.583,0.537,-0.231,12.953564,77.579911,0.0,resting,0,0,normal_rest
2026-01-02 08:04:00,60.44,97.37,0.057,0.131,0.02,-1.667,1.047,0.213,12.953354,77.579541,0.072,resting,0,0,normal_rest
2026-01-02 08:04:12,65.45,97.35,0.136,0.193,-0.043,-1.069,3.22,-0.43,12.953096,77.580475,0.0,resting,0,0,normal_rest
2026-01-02 08:04:24,60.13,97.69,0.124,0.156,0.044,-0.465,0.98,-0.789,12.952931,77.580789,0.447,resting,0,0,normal_rest
2026-01-02 08:04:36,67.47,98.87,0.058,0.214,0.028,-1.039,3.4,-0.19,12.953034,77.57952,0.325,resting,0,0,normal_rest
2026-01-02 08:04:48,65.06,99.3,0.018,0.217,-0.032,-2.57,2.883,0.296,12.953079,77.579989,0.078,resting,0,0,normal_rest
2026-01-02 08:05:00,71.48,98.61,0.116,0.08,0.026,-0.317,3.575,0.436,12.953679,77.581015,0.07,resting,0,0,normal_rest
2026-01-02 08:05:12,63.57,98.32,0.05,0.057,-0.028,-1.472,3.397,-0.433,12.953268,77.579963,0.155,resting,0,0,normal_rest
2026-01-02 08:05:24,72.88,100,-0.022,0.09,-0.009,-0.882,1.245,-0.306,12.952996,77.580886,0.0,resting,0,0,normal_rest
2026-01-02 08:05:36,69.16,99.35,-0.046,0.213,0.012,-0.635,1.544,-0.468,12.953051,77.580263,0.0,resting,0,0,normal_rest
2026-01-02 08:05:48,73.59,99.02,-0.023,0.181,0.067,-0.589,3.15,-0.309,12.953371,77.579879,0.087,resting,0,0,normal_rest
2026-01-02 08:06:00,72.11,98.22,-0.006,0.084,0.029,-0.351,2.253,-0.251,12.95312,77.579919,0.158,resting,0,0,normal_rest
2026-01-02 08:06:12,68.98,98.67,-0.021,0.075,0.014,0.175,3.638,-0.165,12.953535,77.579593,0.421,resting,0,0,normal_rest
2026-01-02 08:06:24,76.9,97.92,-0.062,0.071,0.035,-0.145,3.058,-0.76,12.953332,77.579605,0.069,resting,0,0,normal_rest
2026-01-02 08:06:36,66.9,99.57,-0.067,0.161,0.031,-1.352,2.506,-0.697,12.953145,77.580662,0.159,resting,0,0,normal_rest
2026-01-02 08:06:48,68.98,99.42,0.039,0.161,0.074,-1.004,3.194,-1.52,12.953848,77.580743,0.356,resting,0,0,normal_rest
2026-01-02 08:07:00,71.05,99.75,-0.058,0.032,0.014,0.097,2.02,-1.201,12.953794,77.580313,0.208,resting,0,0,normal_rest
2026-01-02 08:07:12,74.33,97.94,-0.053,0.022,0.104,-1.113,3.262,-0.525,12.952989,77.579901,0.113,resting,0,0,normal_rest
2026-01-02 08:07:24,61.66,99.52,-0.074,0.174,0.085,-0.392,2.394,-0.795,12.953341,77.580126,0.0,resting,0,0,normal_rest
2026-01-02 08:07:36,68.3,98.42,0.016,0.011,0.021,-1.136,2.362,-2.496,12.953416,77.58043,0.186,resting,0,0,normal_rest
2026-01-02 08:07:48,71.58,98.46,-0.113,-0.006,0.085,0.361,2.814,-1.563,12.953345,77.580504,0.041,resting,0,0,normal_rest
2026-01-02 08:08:00,66.74,98.42,0.015,0.039,0.068,-0.523,3.142,-0.806,12.953743,77.58051,0.0,resting,0,0,normal_rest
2026-01-02 08:08:12,70.5,97.3,-0.083,0.021,0.067,0.426,2.612,-2.374,12.953331,77.579673,0.0,resting,0,0,normal_rest
2026-01-02 08:08:24,64.49,97.43,-0.142,0.072,0.142,-0.544,2.706,-0.693,12.952843,77.58083,0.284,resting,0,0,normal_rest
2026-01-02 08:08:36,61.62,99.54,-0.037,-0.004,0.111,-0.666,1.687,-1.212,12.953499,77.580931,0.241,resting,0,0,normal_rest
2026-01-02 08:08:48,64.79,98.47,-0.024,-0.002,0.063,-0.439,2.521,-2.271,12.953317,77.581146,0.093,resting,0,0,normal_rest
2026-01-02 08:09:00,76.24,97.05,-0.113,-0.03,0.114,1.645,2.056,-2.409,12.953569,77.579768,0.138,resting,0,0,normal_rest
2026-01-02 08:09:12,60.32,99.49,-0.104,-0.026,0.149,0.65,3.181,-1.196,12.952924,77.580987,0.0,resting,0,0,normal_rest
2026-01-02 08:09:24,64.69,99.47,-0.025,-0.006,0.102,0.211,3.53,-1.911,12.953609,77.579642,0.38,resting,0,0,normal_rest
2026-01-02 08:09:36,72.75,98.7,-0.065,0.031,0.1,0.588,2.744,-1.409,12.953581,77.579791,0.0,resting,0,0,normal_rest
2026-01-02 08:09:48,63.9,100,-0.138,0.076,0.06,0.909,2.776,-0.982,12.952795,77.580073,0.253,resting,0,0,normal_rest
2026-01-02 08:10:00,72.15,97.98,-0.034,0.074,0.064,0.846,3.108,-1.903,12.953046,77.58066,0.0,resting,0,0,normal_rest
2026-01-02 08:10:12,69.68,100,-0.054,0.03,0.113,1.926,1.718,-1.155,12.953652,77.58065,0.415,resting,0,0,normal_rest
2026-01-02 08:10:24,73.43,98.88,-0.064,-0.011,0.155,2.317,3.425,-0.75,12.952942,77.580247,0.388,resting,0,0,normal_rest
2026-01-02 08:10:36,78.09,97.48,-0.065,0.005,0.145,0.494,3.584,-0.837,12.952802,77.580078,0.354,resting,0,0,normal_rest
2026-01-02 08:10:48,62.41,98.07,-0.136,-0.011,0.064,0.573,1.499,-2.204,12.953473,77.580259,0.384,resting,0,0,normal_rest
2026-01-02 08:11:00,72.17,98.39,-0.089,-0.074,0.119,2.068,2.135,-0.848,12.95338,77.580072,0.311,resting,0,0,normal_rest
2026-01-02 08:11:12,67.91,97.46,-0.154,-0.036,0.116,0.982,3.434,-2.225,12.95365,77.580459,0.139,resting,0,0,normal_rest
2026-01-02 08:11:24,67.88,98.51,-0.148,-0.125,0.084,1.019,2.933,-2.262,12.95358,77.580475,0.0,resting,0,0,normal_rest
2026-01-02 08:11:36,66.0,98.82,-0.047,-0.003,0.12,0.492,1.652,-0.712,12.953493,77.580243,0.0,resting,0,0,normal_rest
2026-01-02 08:11:48,79.75,97.79,-0.041,-0.025,0.105,1.346,0.743,-0.466,12.952733,77.580887,0.0,resting,0,0,normal_rest
2026-01-02 08:12:00,66.0,99.2,-0.186,-0.08,0.091,1.817,2.644,-2.433,12.953367,77.580358,0.0,resting,0,0,normal_rest
2026-01-02 08:12:12,68.09,99.23,-0.172,-0.019,0.146,2.527,1.449,-0.722,12.95367,77.580902,0.275,resting,0,0,normal_rest
2026-01-02 08:12:24,70.59,98.55,-0.188,-0.001,0.04,1.676,0.75,-2.412,12.952665,77.580772,0.097,resting,0,0,normal_rest
2026-01-02 08:12:36,74.75,98.6,-0.132,-0.096,0.102,1.566,1.743,-0.791,12.953639,77.580904,0.0,resting,0,0,normal_rest
2026-01-02 08:12:48,68.63,98.95,-0.124,-0.108,0.063,2.88,1.721,-0.297,12.953333,77.58029,0.432,resting,0,0,normal_rest
2026-01-02 08:13:00,70.64,99.44,-0.167,-0.166,0.039,1.849,0.806,-0.796,12.952738,77.579795,0.029,resting,0,0,normal_rest
2026-01-02 08:13:12,63.87,98.82,-0.127,-0.143,0.107,1.599,1.243,-0.744,12.9536,77.580664,0.199,resting,0,0,normal_rest
2026-01-02 08:13:24,72.35,98.43,-0.141,-0.078,0.042,2.645,1.121,-1.543,12.953601,77.580295,0.0,resting,0,0,normal_rest
2026-01-02 08:13:36,67.15,98.42,-0.113,-0.146,0.12,3.065,1.464,-1.35,12.952781,77.58056,0.148,resting,0,0,normal_rest
2026-01-02 08:13:48,71.86,97.67,-0.141,-0.072,0.021,2.131,1.552,-0.43,12.952932,77.580604,0.009,resting,0,0,normal_rest
2026-01-02 08:14:00,66.52,98.51,-0.152,-0.152,0.043,1.114,1.061,0.311,12.953175,77.580488,0.213,resting,0,0,normal_rest
2026-01-02 08:14:12,71.39,97.5,-0.139,-0.179,0.067,0.923,1.728,-0.675,12.953452,77.580722,0.239,resting,0,0,normal_rest
2026-01-02 08:14:24,68.32,99.37,-0.152,-0.129,0.039,1.575,1.323,-0.724,12.953473,77.580747,0.016,resting,0,0,normal_rest
2026-01-02 08:14:36,71.36,98.77,-0.044,-0.133,0.073,1.319,0.123,0.204,12.953708,77.58067,0.102,resting,0,0,normal_rest
2026-01-02 08:14:48,90.43,97.06,-0.901,-1.222,-0.797,-13.501,-16.024,-3.392,12.952771,77.581181,4.61,walking,0,0,normal_walking
2026-01-02 08:15:00,90.07,97.71,-1.056,-1.167,-0.748,-16.728,-12.166,-6.633,12.953228,77.580416,1.125,walking,0,0,normal_walking
2026-01-02 08:15:12,107.01,97.68,-0.878,-0.923,-0.522,-12.006,-13.132,-2.035,12.952798,77.58023,4.274,walking,0,0,normal_walking
2026-01-02 08:15:24,95.04,97.79,-1.214,-0.917,-0.779,-16.446,-9.379,-5.675,12.952752,77.580947,1.888,walking,0,0,normal_walking
2026-01-02 08:15:36,90.04,96.73,-1.374,-0.574,-0.764,-12.55,-8.378,-3.319,12.953635,77.581339,3.411,walking,0,0,normal_walking
2026-01-02 08:15:48,86.87,97.13,-1.425,-0.533,-0.633,-11.882,-8.27,0.802,12.952642,77.581184,3.882,walking,0,0,normal_walking
2026-01-02 08:16:00,96.29,97.59,-1.376,-0.697,-0.684,-15.031,-9.127,2.293,12.953392,77.579978,2.984,walking,0,0,normal_walking
2026-01-02 08:16:12,93.0,98.36,-1.514,-0.461,-0.593,-14.136,-5.475,2.636,12.952928,77.580281,3.966,walking,0,0,normal_walking
2026-01-02 08:16:24,99.52,98.39,-1.424,-0.531,-0.202,-3.547,0.252,1.078,12.95341,77.581188,3.125,walking,0,0,normal_walking
2026-01-02 08:16:36,96.54,96.18,-1.315,-0.498,-0.445,-10.108,1.441,4.162,12.953327,77.580493,3.419,walking,0,0,normal_walking
2026-01-02 08:16:48,82.56,100,-1.335,-0.257,-0.077,-3.637,-4.209,3.778,12.953198,77.581119,2.333,walking,0,0,normal_walking
2026-01-02 08:17:00,92.04,96.88,-1.204,-0.429,0.018,-2.086,-0.065,2.415,12.953065,77.581191,3.035,walking,0,0,normal_walking
2026-01-02 08:17:12,89.14,97.91,-1.472,-0.191,-0.129,-2.14,-1.646,4.877,12.953337,77.58098,1.62,walking,0,0,normal_walking
2026-01-02 08:17:24,97.63,97.64,-1.562,-0.175,-0.037,-0.873,0.654,3.453,12.953642,77.58074,2.593,walking,0,0,normal_walking
2026-01-02 08:17:36,89.28,98.6,-1.512,0.156,0.192,2.415,2.627,3.68,12.953167,77.580586,4.795,walking,0,0,normal_walking
2026-01-02 08:17:48,89.35,98.81,-1.252,0.214,0.232,5.99,5.173,9.011,12.952948,77.580935,2.075,walking,0,0,normal_walking
2026-01-02 08:18:00,82.9,97.86,-1.212,0.364,0.419,2.127,2.383,7.289,12.953467,77.580315,2.527,walking,0,0,normal_walking
2026-01-02 08:18:12,96.75,97.82,-1.039,0.342,0.403,11.034,4.83,6.219,12.952554,77.580393,3.099,walking,0,0,normal_walking
2026-01-02 08:18:24,87.47,97.4,-1.267,0.242,0.397,4.586,9.952,8.256,12.953493,77.580759,0.549,walking,0,0,normal_walking
2026-01-02 08:18:36,82.32,100,-1.291,0.243,0.522,7.983,12.233,7.668,12.953418,77.580715,1.96,walking,0,0,normal_walking
2026-01-02 08:18:48,105.8,96.92,-0.822,0.701,0.446,13.078,13.908,8.195,12.953507,77.580848,2.462,walking,0,0,normal_walking
2026-01-02 08:19:00,79.34,97.72,-0.658,0.806,0.379,12.781,6.689,6.196,12.953508,77.580851,2.497,walking,0,0,normal_walking
2026-01-02 08:19:12,101.27,99.09,-0.825,0.884,0.477,15.191,7.447,10.898,12.952805,77.580771,3.441,walking,0,0,normal_walking
2026-01-02 08:19:24,94.65,97.73,-0.564,0.807,0.759,17.797,14.252,10.417,12.952683,77.579977,2.467,walking,0,0,normal_walking
2026-01-02 08:19:36,94.31,98.53,-0.276,0.876,0.609,15.622,10.447,8.981,12.952819,77.581428,2.965,walking,0,0,normal_walking
2026-01-02 08:19:48,94.95,97.51,-0.295,1.015,0.534,20.391,14.422,8.426,12.952991,77.580278,3.637,walking,0,0,normal_walking
2026-01-02 08:20:00,95.23,98.4,-0.081,0.986,0.865,16.911,9.173,5.53,12.952947,77.579927,2.781,walking,0,0,normal_walking
2026-01-02 08:20:12,88.21,97.27,-0.344,1.059,0.842,14.832,11.579,6.8,12.953584,77.581456,2.843,walking,0,0,normal_walking
2026-01-02 08:20:24,89.38,97.2,0.072,0.836,0.814,19.571,11.142,7.01,12.952754,77.580514,3.558,walking,0,0,normal_walking
2026-01-02 08:20:36,81.79,99.19,0.313,1.164,0.908,13.952,10.329,6.471,12.953226,77.580323,3.477,walking,0,0,normal_walking
2026-01-02 08:20:48,95.19,96.92,0.385,0.95,0.88,16.906,13.884,6.481,12.953398,77.581189,2.413,walking,0,0,normal_walking
2026-01-02 08:21:00,80.51,96.49,0.561,1.308,0.958,18.122,16.701,7.889,12.95327,77.580211,3.919,walking,0,0,normal_walking
2026-01-02 08:21:12,102.84,98.92,0.277,0.966,0.648,13.265,12.606,6.615,12.952973,77.581444,1.568,walking,0,0,normal_walking
2026-01-02 08:21:24,88.77,99.14,0.817,1.092,0.884,18.473,9.472,5.829,12.953179,77.581068,3.39,walking,0,0,normal_walking
2026-01-02 08:21:36,90.66,96.93,0.822,0.994,0.634,20.834,13.889,0.905,12.953208,77.581456,1.455,walking,0,0,normal_walking
2026-01-02 08:21:48,93.92,98.98,0.869,0.94,0.807,11.687,10.504,-1.519,12.953578,77.580199,1.032,walking,0,0,normal_walking
2026-01-02 08:22:00,85.29,96.82,0.942,0.82,0.561,13.815,14.758,-1.592,12.952969,77.581111,2.883,walking,0,0,normal_walking
2026-01-02 08:22:12,85.59,96.74,1.07,0.877,0.709,18.281,11.911,1.247,12.953462,77.580214,4.683,walking,0,0,normal_walking
2026-01-02 08:22:24,97.69,99.17,1.071,1.105,0.465,9.103,10.142,-3.867,12.953576,77.580007,2.46,walking,0,0,normal_walking
2026-01-02 08:22:36,73.16,97.42,0.981,1.166,0.403,10.028,5.744,-4.234,12.953503,77.580055,2.919,walking,0,0,normal_walking
2026-01-02 08:22:48,88.76,96.43,1.071,1.057,0.316,7.909,6.622,-2.266,12.95302,77.580887,2.079,walking,0,0,normal_walking
2026-01-02 08:23:00,89.73,96.53,1.125,0.902,0.471,8.8,6.107,-4.593,12.95332,77.580247,4.761,walking,0,0,normal_walking
2026-01-02 08:23:12,102.49,98.42,1.355,0.672,0.338,2.723,7.513,-6.151,12.953632,77.581228,2.172,walking,0,0,normal_walking
2026-01-02 08:23:24,82.39,99.89,1.225,0.646,0.382,0.622,-0.415,-6.595,12.953471,77.580742,3.827,walking,0,0,normal_walking
2026-01-02 08:23:36,85.77,98.07,1.642,0.664,0.097,4.784,0.086,-7.149,12.953589,77.581605,3.977,walking,0,0,normal_walking
2026-01-02 08:23:48,85.47,97.26,1.125,0.623,-0.095,2.731,0.568,-5.418,12.953591,77.580753,3.505,walking,0,0,normal_walking
2026-01-02 08:24:00,94.46,98.54,1.415,0.357,0.145,-4.507,1.075,-9.304,12.952723,77.58127,2.202,walking,0,0,normal_walking
2026-01-02 08:24:12,82.22,97.01,1.667,0.39,-0.261,-4.376,0.103,-6.498,12.953249,77.581282,3.621,walking,0,0,normal_walking
2026-01-02 08:24:24,86.29,97.61,1.316,0.531,-0.127,-0.323,0.429,-11.199,12.952714,77.580725,2.75,walking,0,0,normal_walking
2026-01-02 08:24:36,91.63,98.42,1.571,0.202,-0.385,-3.989,-5.225,-8.866,12.953491,77.580141,1.509,walking,0,0,normal_walking
2026-01-02 08:24:48,94.43,98.21,1.151,0.189,-0.215,-11.687,-1.62,-7.154,12.95275,77.580159,3.044,walking,0,0,normal_walking
2026-01-02 08:25:00,89.43,98.22,1.275,0.201,-0.277,-9.06,-5.469,-7.833,12.952501,77.581429,2.034,walking,0,0,normal_walking
2026-01-02 08:25:12,90.47,97.04,1.035,0.193,-0.243,-13.353,-4.277,-11.352,12.95256,77.580781,3.149,walking,0,0,normal_walking
2026-01-02 08:25:24,96.54,97.96,0.933,0.093,-0.657,-6.495,-10.725,-10.094,12.953066,77.581089,3.623,walking,0,0,normal_walking
2026-01-02 08:25:36,88.41,99.25,0.928,0.034,-0.598,-10.613,-10.173,-9.46,12.952466,77.581401,2.663,walking,0,0,normal_walking
2026-01-02 08:25:48,150.31,93.3,-6.315,-0.35,4.373,-17.94,43.963,37.792,12.952561,77.580246,3.298,tampering,1,0,tampering
2026-01-02 08:26:00,108.85,94.52,-5.635,-1.964,4.529,-43.398,36.488,15.517,12.953505,77.581638,6.436,tampering,1,0,tampering
2026-01-02 08:26:12,118.08,95.96,-6.245,-2.65,4.558,-32.964,-1.31,31.641,12.95347,77.580469,6.009,tampering,1,0,tampering
2026-01-02 08:26:24,124.48,98.2,-4.507,-3.106,4.833,-41.437,10.335,5.609,12.952958,77.581631,4.04,tampering,1,0,tampering
2026-01-02 08:26:36,107.5,95.23,-3.154,-2.798,3.152,-30.098,-11.961,2.941,12.953497,77.580651,3.146,tampering,1,0,tampering
2026-01-02 08:26:48,109.44,95.8,-0.524,-1.784,1.858,-68.877,-3.037,-14.73,12.952838,77.580443,4.632,tampering,1,0,tampering
2026-01-02 08:27:00,128.61,97.14,2.296,-2.266,0.956,-46.376,-46.257,7.321,12.952432,77.58137,6.715,tampering,1,0,tampering
2026-01-02 08:27:12,131.83,94.26,5.015,-1.13,0.1,-35.408,-43.785,-22.653,12.952741,77.581053,2.948,tampering,1,0,tampering
2026-01-02 08:27:24,115.72,95.77,5.017,-1.334,-1.76,-40.059,-48.102,-44.861,12.95346,77.581325,9.243,tampering,1,0,tampering
2026-01-02 08:27:36,151.99,94.83,6.7,-0.039,-2.166,-44.883,-49.569,-43.405,12.952631,77.581367,4.359,tampering,1,0,tampering
2026-01-02 08:27:48,106.58,97.94,6.936,1.125,-2.035,4.196,-39.867,-38.073,12.953275,77.580783,5.876,tampering,1,0,tampering
2026-01-02 08:28:00,114.49,99.0,5.233,1.284,-1.69,-20.763,-50.597,-15.024,12.952571,77.580475,7.509,tampering,1,0,tampering
2026-01-02 08:28:12,109.98,97.71,4.145,-0.409,-2.209,24.422,-56.615,-52.261,12.952684,77.581167,6.207,tampering,1,0,tampering
2026-01-02 08:28:24,90.34,98.27,3.283,0.228,-0.606,16.535,-50.496,-32.502,12.953071,77.581589,5.842,tampering,1,0,tampering
2026-01-02 08:28:36,107.16,91.54,1.179,-0.556,-0.214,44.645,-25.66,-34.893,12.952448,77.580514,9.264,tampering,1,0,tampering
2026-01-02 08:28:48,90.0,95.68,-0.546,-0.756,0.857,36.914,-33.791,-19.192,12.95326,77.581423,5.741,tampering,1,0,tampering
2026-01-02 08:29:00,109.71,96.05,-0.761,-0.794,-0.162,35.607,-4.47,-44.9,12.953232,77.58148,6.687,tampering,1,0,tampering
2026-01-02 08:29:12,120.76,95.11,-1.821,-1.318,-0.359,33.279,-16.7,-37.378,12.953111,77.580845,4.198,tampering,1,0,tampering
2026-01-02 08:29:24,122.34,91.74,-1.235,-1.65,-0.283,35.278,-5.677,-30.61,12.953158,77.581386,1.5,tampering,1,0,tampering
2026-01-02 08:29:36,120.95,98.8,-1.33,-0.808,-1.406,22.399,6.345,10.699,12.952383,77.580277,5.239,tampering,1,0,tampering
2026-01-02 08:29:48,130.36,96.11,-0.198,-1.093,-2.464,34.721,49.232,-16.256,12.953037,77.581663,10.006,tampering,1,0,tampering
2026-01-02 08:30:00,90.0,96.01,0.644,0.767,-2.555,24.23,59.023,2.745,12.953409,77.580248,6.103,tampering,1,0,tampering
2026-01-02 08:30:12,113.93,95.72,0.268,1.268,-3.648,0.433,20.796,34.948,12.952726,77.581504,4.454,tampering,1,0,tampering
